Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Fantasia Tower, North Face","Nightmare Needles > Stuart-Enchantments > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122750004/fantasia-tower-north-face,4.0,-1,"Trad, Alpine",5.7,3,150,47.46389,-120.79755
"Third Planet","Lower Madsen’s Buttress (Right side of The Visor) > Madsen's Buttress Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122548288/third-planet,3.5,-1,Sport,5.11-,1,,47.54464,-120.71134
"Osprey Crack","West Tumwater Rock > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108120725/osprey-crack,4.0,-1,"Trad, Sport",5.10d,1,90,47.64437,-120.71985
"Exotic Dancer","Careno Crag > Purina and Careno Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106425481/exotic-dancer,2.9,-1,Trad,5.10a,1,100,47.54921,-120.70524
"RPM (2nd pitch early exit)","Snow Creek Wall > Snow Creek Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/112501133/rpm-2nd-pitch-early-exit,3.5,-1,Trad,5.9,6,700,47.52963,-120.71869
"Crystal Time","Little Bridge Creek Rock > Bridge Creek Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/113633226/crystal-time,2.8,-1,Trad,5.7+,1,70,47.56738,-120.78287
"La Cucaracha","Madsen's Buttress > Madsen's Buttress Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/109429636/la-cucaracha,3.4,-1,Trad,5.10c,1,40,47.5427,-120.7106
"Flying Circus","Rattlesnake Rock > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108153588/flying-circus,3.1,-1,Sport,5.10d,1,70,47.61105,-120.71568
Aquamarine,"Off Duty Area > Duty Dome - Warrior Wall - Peek-a-boo Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106590861/aquamarine,2.9,-1,"Trad, Sport",5.10a,1,100,47.54862,-120.74704
"Sweet Tooth","Sugar Shack > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122873952/sweet-tooth,2.9,-1,Sport,5.9,1,,47.61159,-120.86339
